time;machine;benchmark;#SDC;#abort;#end;acc_time;header;acc_err;file_path
Sun May  9 17:30:19 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;2;0;0;247.118294; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out;61;/tmp/parserSDC/2021_05_09_17_30_19_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 17:35:26 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;15.25025; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_09_17_35_26_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 17:37:13 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;1;0;0;2190.567888; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out;1;/tmp/parserSDC/2021_05_09_17_37_13_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 18:18:07 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1000_1000_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_09_18_18_07_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 18:19:28 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;4;0;0;249.453913; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1000_1000_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.out;4;/tmp/parserSDC/2021_05_09_18_19_28_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 18:24:58 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;1;0;0;203.199871; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1000_1000_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.out;45;/tmp/parserSDC/2021_05_09_18_24_58_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 18:29:32 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;16;0;0;1700.184388; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1000_1000_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.out;353;/tmp/parserSDC/2021_05_09_18_29_32_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 19:03:31 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1000_1000_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_09_19_03_31_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 19:04:57 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;3;0;0;204.776764; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1000_1000_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.out;21;/tmp/parserSDC/2021_05_09_19_04_57_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 19:09:35 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1000_1000_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_09_19_09_35_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 19:11:07 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;1;0;0;1713.547638; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1000_1000_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.out;1;/tmp/parserSDC/2021_05_09_19_11_07_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 19:45:37 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;0; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_09_19_45_37_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 19:46:58 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;111.940624; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_09_19_46_58_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 19:52:25 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;1;7.990912; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_09_19_52_25_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 19:52:45 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;1;2.22955; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_500_500_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_09_19_52_45_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 19:53:00 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;1;1.616046; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_500_500_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_500_500_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_500_500_3_20_20_3_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_09_19_53_00_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 19:53:14 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;1;9.395059; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1250_1250_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1250_1250_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1250_1250_3_20_20_3_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_09_19_53_14_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 19:53:34 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;1;12.959696; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_09_19_53_34_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 20:03:59 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;7;0;0;1005.810373; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_500_500_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.out;539;/tmp/parserSDC/2021_05_09_20_03_59_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 20:27:17 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;3;0;0;768.120408; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_500_500_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.out;3;/tmp/parserSDC/2021_05_09_20_27_17_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 20:45:10 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;7;0;0;2012.844849; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_500_500_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.out;36;/tmp/parserSDC/2021_05_09_20_45_10_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 21:30:45 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;3;0;0;632.818537; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out;248;/tmp/parserSDC/2021_05_09_21_30_45_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 21:42:36 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;209.42795; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_09_21_42_36_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 21:47:49 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;2;0;0;141.980213; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out;3;/tmp/parserSDC/2021_05_09_21_47_49_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 21:50:57 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;1;0;0;353.889143; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out;47;/tmp/parserSDC/2021_05_09_21_50_57_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 21:57:50 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;544.243408; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_09_21_57_50_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 22:08:07 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;1;0;0;773.983461; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out;1;/tmp/parserSDC/2021_05_09_22_08_07_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 22:22:39 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;1;0;0;518.553634; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out;21;/tmp/parserSDC/2021_05_09_22_22_39_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 22:33:22 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;6;0;0;2158.41339; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_500_500_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.out;47;/tmp/parserSDC/2021_05_09_22_33_22_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sun May  9 23:24:59 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;3;0;0;1703.436313; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_500_500_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.out;99;/tmp/parserSDC/2021_05_09_23_24_59_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sat May 15 10:34:21 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;85.553906; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_15_10_34_21_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sat May 15 10:37:04 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;15.666916; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1000_1000_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1000_1000_1_40_40_1_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_15_10_37_04_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sat May 15 10:37:25 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;12.926933; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_500_500_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_500_500_1_40_40_1_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_15_10_37_25_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sat May 15 10:37:46 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;12.015946; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_500_500_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_500_500_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_500_500_3_20_20_3_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_15_10_37_46_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sat May 15 10:38:07 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;14.820134; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-depthwise_conv_2d_1_1000_1000_3_20_20_3_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_depthwise_conv_2d_1_1000_1000_3_20_20_3_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_15_10_38_07_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
Sat May 15 10:38:28 2021;carol-raspberry1;Coral-Conv2d_ECC_OFF;0;0;0;15.418897; model_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/models/conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.tflite, input_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/inputs/rand-conv_2d_1_1250_1250_1_40_40_1_1.bmp, golden_file: /home/carol/radiation-benchmarks/src/sequential/Coral-TPU/elementary-ops/golden/golden_rand_conv_2d_1_1250_1250_1_40_40_1_1_quant_edgetpu.out;0;/tmp/parserSDC/2021_05_15_10_38_28_Coral-Conv2d_ECC_OFF_carol-raspberry1.log
